timestart,timeend,confidence,target
2018-01-09 17:33:55.000,2018-01-09 17:34:04.980,0.35327066481113434,6
2018-01-09 17:34:05.000,2018-01-09 17:34:14.979,0.3175744712352753,3
2018-01-09 17:34:15.000,2018-01-09 17:34:19.979,0.3766416609287262,1
2018-01-09 17:34:20.000,2018-01-09 17:34:24.979,0.417067676782608,5
2018-01-09 17:34:25.000,2018-01-09 17:34:34.979,0.4246499836444855,6
2018-01-09 17:34:35.000,2018-01-09 17:34:39.979,0.3878915309906006,1
2018-01-09 17:34:40.000,2018-01-09 17:34:54.979,0.4824435412883759,6
2018-01-09 17:34:55.000,2018-01-09 17:34:59.979,0.3998954296112061,5
2018-01-09 17:35:00.000,2018-01-09 17:35:04.980,0.29864126443862915,3
2018-01-09 17:35:05.000,2018-01-09 17:35:09.979,0.3011882305145264,1
2018-01-09 17:35:10.000,2018-01-09 17:35:49.979,0.3705291971564293,6
2018-01-09 17:35:50.000,2018-01-09 17:35:54.979,0.32497501373291016,3
2018-01-09 17:35:55.000,2018-01-09 17:35:59.979,0.4373470544815064,6
2018-01-09 17:36:00.000,2018-01-09 17:36:04.980,0.5383813977241516,1
2018-01-09 17:36:05.000,2018-01-09 17:36:09.979,0.3929247558116913,3
2018-01-09 17:36:10.000,2018-01-09 17:36:19.979,0.3371500968933105,6
2018-01-09 17:36:20.000,2018-01-09 17:36:29.979,0.5719680786132812,1
2018-01-09 17:36:30.000,2018-01-09 17:36:44.979,0.3579559624195099,6
2018-01-09 17:36:45.000,2018-01-09 17:36:49.979,0.38728782534599293,1
2018-01-09 17:36:50.000,2018-01-09 17:37:49.979,0.3676580886046092,6
2018-01-09 17:37:50.000,2018-01-09 17:37:54.979,0.555202841758728,1
2018-01-09 17:37:55.000,2018-01-09 17:38:24.979,0.3670098086198171,6
2018-01-09 17:38:25.000,2018-01-09 17:38:29.979,0.5582639575004578,1
2018-01-09 17:38:30.000,2018-01-09 17:39:09.979,0.44828829169273376,6
2018-01-09 17:39:10.000,2018-01-09 17:39:19.979,0.4230134785175324,5
2018-01-09 17:39:20.000,2018-01-09 17:39:24.979,0.3980942964553833,1
2018-01-09 17:39:25.000,2018-01-09 17:39:29.979,0.4851416647434234,6
2018-01-09 17:39:30.000,2018-01-09 17:39:34.979,0.4299546480178833,5
2018-01-09 17:39:35.000,2018-01-09 17:39:59.979,0.4745888411998749,6
2018-01-09 17:40:00.000,2018-01-09 17:40:04.980,0.4240667521953583,5
2018-01-09 17:40:05.000,2018-01-09 17:40:09.979,0.5621454119682312,1
2018-01-09 17:40:10.000,2018-01-09 17:40:29.979,0.4153804928064346,6
2018-01-09 17:40:30.000,2018-01-09 17:40:34.979,0.5046100616455078,5
2018-01-09 17:40:35.000,2018-01-09 17:40:39.979,0.4011654853820801,1
2018-01-09 17:40:40.000,2018-01-09 17:41:14.979,0.4626159284796034,6
2018-01-09 17:41:15.000,2018-01-09 17:41:19.979,0.40870600938797,5
2018-01-09 17:41:20.000,2018-01-09 17:41:34.979,0.4889596700668335,6
2018-01-09 17:41:35.000,2018-01-09 17:41:44.979,0.4111786633729935,5
2018-01-09 17:41:45.000,2018-01-09 17:41:54.979,0.4589647501707077,1
2018-01-09 17:41:55.000,2018-01-09 17:43:19.979,0.4188816529863021,6
2018-01-09 17:43:20.000,2018-01-09 17:43:24.979,0.3323148190975189,3
2018-01-09 17:43:25.000,2018-01-09 17:43:39.979,0.4816910525163015,6
2018-01-09 17:43:40.000,2018-01-09 17:43:44.979,0.3249822556972504,8
2018-01-09 17:43:45.000,2018-01-09 17:43:59.979,0.5521326065063477,6
2018-01-09 17:44:00.000,2018-01-09 17:44:04.980,0.38391438126564026,8
2018-01-09 17:44:05.000,2018-01-09 17:44:09.979,0.619426429271698,6
2018-01-09 17:44:10.000,2018-01-09 17:44:14.979,0.18316930532455444,9
2018-01-09 17:44:15.000,2018-01-09 17:44:34.979,0.3912728205323219,6
2018-01-09 17:44:35.000,2018-01-09 17:44:39.979,0.4306748807430267,5
2018-01-09 17:44:40.000,2018-01-09 17:44:44.979,0.4563277959823608,6
2018-01-09 17:44:45.000,2018-01-09 17:44:54.979,0.5023810416460037,1
2018-01-09 17:44:55.000,2018-01-09 17:46:19.979,0.3967357225277845,6
2018-01-09 17:46:20.000,2018-01-09 17:46:24.979,0.572863757610321,1
2018-01-09 17:46:25.000,2018-01-09 17:46:34.979,0.44880083203315735,6
2018-01-09 17:46:35.000,2018-01-09 17:46:39.979,0.4290877878665924,3
2018-01-09 17:46:40.000,2018-01-09 17:47:24.979,0.4036084844006432,6
2018-01-09 17:47:25.000,2018-01-09 17:47:29.979,0.39722514152526855,5
2018-01-09 17:47:30.000,2018-01-09 17:47:44.979,0.467246025800705,6
2018-01-09 17:47:45.000,2018-01-09 17:47:49.979,0.3849534690380096,5
2018-01-09 17:47:50.000,2018-01-09 17:47:54.979,0.3775205612182617,6
2018-01-09 17:47:55.000,2018-01-09 17:48:04.980,0.4190264642238617,5
2018-01-09 17:48:05.000,2018-01-09 17:48:09.979,0.5609930157661438,1
2018-01-09 17:48:10.000,2018-01-09 17:48:14.979,0.32091015577316284,3
2018-01-09 17:48:15.000,2018-01-09 17:48:19.979,0.40512752532958973,5
2018-01-09 17:48:20.000,2018-01-09 17:48:24.979,0.3786353170871735,1
2018-01-09 17:48:25.000,2018-01-09 17:48:29.979,0.4070036113262177,5
2018-01-09 17:48:30.000,2018-01-09 17:48:34.979,0.5325233340263367,1
2018-01-09 17:48:35.000,2018-01-09 17:48:59.979,0.4074654400348664,6
2018-01-09 17:49:00.000,2018-01-09 17:49:14.979,0.4285063445568085,5
2018-01-09 17:49:15.000,2018-01-09 17:49:19.979,0.28616729378700256,3
2018-01-09 17:49:20.000,2018-01-09 17:49:29.979,0.33591464161872864,6
2018-01-09 17:49:30.000,2018-01-09 17:49:34.979,0.3953109383583069,1
2018-01-09 17:49:35.000,2018-01-09 17:49:39.979,0.31983673572540283,6
2018-01-09 17:49:40.000,2018-01-09 17:49:49.979,0.3821916580200195,1
2018-01-09 17:49:50.000,2018-01-09 17:49:54.979,0.30635300278663635,6
2018-01-09 17:49:55.000,2018-01-09 17:49:59.979,0.4964738488197327,1
2018-01-09 17:50:00.000,2018-01-09 17:50:09.979,0.3422567099332809,6
2018-01-09 17:50:10.000,2018-01-09 17:50:19.979,0.470824345946312,1
2018-01-09 17:50:20.000,2018-01-09 17:50:24.979,0.3037196099758148,6
2018-01-09 17:50:25.000,2018-01-09 17:50:29.979,0.5301080346107483,1
2018-01-09 17:50:30.000,2018-01-09 17:50:39.979,0.3581766188144684,6
2018-01-09 17:50:40.000,2018-01-09 17:50:44.979,0.35731253027915955,5
2018-01-09 17:50:45.000,2018-01-09 17:50:54.979,0.4697342813014984,1
2018-01-09 17:50:55.000,2018-01-09 17:51:09.979,0.3993608156840007,6
2018-01-09 17:51:10.000,2018-01-09 17:51:14.979,0.5646517276763916,1
2018-01-09 17:51:15.000,2018-01-09 17:51:24.979,0.3981587588787079,6
2018-01-09 17:51:25.000,2018-01-09 17:51:29.979,0.3529675304889679,1
2018-01-09 17:51:30.000,2018-01-09 17:51:44.979,0.4027903477350871,6
2018-01-09 17:51:45.000,2018-01-09 17:51:49.979,0.3497700393199921,3
2018-01-09 17:51:50.000,2018-01-09 17:51:59.979,0.3937570750713349,6
2018-01-09 17:52:00.000,2018-01-09 17:52:14.979,0.4921836356321971,1
2018-01-09 17:52:15.000,2018-01-09 17:52:19.979,0.3929142355918884,5
2018-01-09 17:52:20.000,2018-01-09 17:52:24.979,0.323963463306427,3
2018-01-09 17:52:25.000,2018-01-09 17:52:29.979,0.4230295717716217,6
