timestart,timeend,confidence,target
2019-03-19 20:21:40.000,2019-03-19 20:21:44.979,0.31423652172088623,3
2019-03-19 20:21:45.000,2019-03-19 20:25:54.979,0.4854591447114944,7
2019-03-19 20:25:55.000,2019-03-19 20:36:14.979,0.4119488729103919,8
2019-03-19 20:36:15.000,2019-03-19 20:36:19.979,0.5953521728515625,7
2019-03-19 20:36:20.000,2019-03-19 20:36:24.979,0.5188861489295961,1
2019-03-19 20:36:25.000,2019-03-19 20:36:34.979,0.4472965002059937,6
2019-03-19 20:36:35.000,2019-03-19 20:36:39.979,0.3986761271953583,3
2019-03-19 20:36:40.000,2019-03-19 20:36:44.979,0.5443485975265503,1
2019-03-19 20:36:45.000,2019-03-19 20:37:09.979,0.4043688237667084,6
2019-03-19 20:37:10.000,2019-03-19 20:37:44.979,0.5764653597559247,7
2019-03-19 20:37:45.000,2019-03-19 20:37:54.979,0.4118235409259796,8
2019-03-19 20:37:55.000,2019-03-19 20:57:59.979,1.0,-1
2019-03-19 20:58:00.000,2019-03-19 20:58:04.980,0.6016455292701721,8
2019-03-19 20:58:05.000,2019-03-19 20:58:09.979,0.4116394519805908,7
2019-03-19 20:58:10.000,2019-03-19 20:58:14.979,0.6444582939147949,8
2019-03-19 20:58:15.000,2019-03-19 20:58:19.979,0.6407136917114258,7
2019-03-19 20:58:20.000,2019-03-19 20:58:24.979,0.2058422565460205,1
2019-03-19 20:58:25.000,2019-03-19 20:59:39.979,0.7263896862665812,7
2019-03-19 20:59:40.000,2019-03-19 20:59:44.979,0.3280380666255951,6
2019-03-19 20:59:45.000,2019-03-19 20:59:54.979,0.4532483965158463,1
2019-03-19 20:59:55.000,2019-03-19 21:00:34.979,0.4264606684446335,6
2019-03-19 21:00:35.000,2019-03-19 21:00:39.979,0.5323281288146973,1
2019-03-19 21:00:40.000,2019-03-19 21:03:14.979,0.40125002207294586,6
2019-03-19 21:03:15.000,2019-03-19 21:03:19.979,0.3473793864250183,3
2019-03-19 21:03:20.000,2019-03-19 21:04:19.979,0.41974323987960815,6
2019-03-19 21:04:20.000,2019-03-19 21:04:24.979,0.43893900513648987,5
2019-03-19 21:04:25.000,2019-03-19 21:04:29.979,0.5532600283622742,1
2019-03-19 21:04:30.000,2019-03-19 21:05:04.980,0.4168736721788134,6
2019-03-19 21:05:05.000,2019-03-19 21:05:09.979,0.4421754777431488,1
2019-03-19 21:05:10.000,2019-03-19 21:05:49.979,0.4024049900472164,6
2019-03-19 21:05:50.000,2019-03-19 21:10:34.979,0.7103959416088305,7
2019-03-19 21:10:35.000,2019-03-19 21:10:39.979,0.5291156768798828,1
2019-03-19 21:10:40.000,2019-03-19 21:14:14.979,0.4044929132905117,6
2019-03-19 21:14:15.000,2019-03-19 21:14:19.979,0.4699344038963318,3
2019-03-19 21:14:20.000,2019-03-19 21:14:34.979,0.4445073107878367,6
2019-03-19 21:14:35.000,2019-03-19 21:14:39.979,0.3927640020847321,3
2019-03-19 21:14:40.000,2019-03-19 21:14:44.979,0.1719900667667389,7
2019-03-19 21:14:45.000,2019-03-19 21:14:54.979,0.3669299930334091,8
2019-03-19 21:14:55.000,2019-03-19 21:14:59.979,0.6332749128341675,7
2019-03-19 21:15:00.000,2019-03-19 21:27:14.979,0.5148893014914324,8
